,year,value,cityCode,cityName,prefCode,prefName
3,2016,57,20429,王滝村,20,長野県
0,2009,227,20430,大桑村,20,長野県
1,2012,201,20430,大桑村,20,長野県
2,2014,199,20430,大桑村,20,長野県
3,2016,183,20430,大桑村,20,長野県
0,2009,751,20432,木曽町,20,長野県
1,2012,656,20432,木曽町,20,長野県
2,2014,658,20432,木曽町,20,長野県
3,2016,618,20432,木曽町,20,長野県
0,2009,120,20446,麻績村,20,長野県
1,2012,114,20446,麻績村,20,長野県
2,2014,110,20446,麻績村,20,長野県
3,2016,106,20446,麻績村,20,長野県
0,2009,101,20448,生坂村,20,長野県
1,2012,93,20448,生坂村,20,長野県
2,2014,82,20448,生坂村,20,長野県
3,2016,77,20448,生坂村,20,長野県
0,2009,242,20450,山形村,20,長野県
1,2012,230,20450,山形村,20,長野県
2,2014,213,20450,山形村,20,長野県
3,2016,201,20450,山形村,20,長野県
0,2009,123,20451,朝日村,20,長野県
1,2012,113,20451,朝日村,20,長野県
2,2014,116,20451,朝日村,20,長野県
3,2016,98,20451,朝日村,20,長野県
0,2009,172,20452,筑北村,20,長野県
1,2012,177,20452,筑北村,20,長野県
2,2014,167,20452,筑北村,20,長野県
3,2016,148,20452,筑北村,20,長野県
0,2009,424,20481,池田町,20,長野県
1,2012,385,20481,池田町,20,長野県
2,2014,369,20481,池田町,20,長野県
3,2016,350,20481,池田町,20,長野県
0,2009,359,20482,松川村,20,長野県
1,2012,320,20482,松川村,20,長野県
2,2014,307,20482,松川村,20,長野県
3,2016,286,20482,松川村,20,長野県
0,2009,1184,20485,白馬村,20,長野県
1,2012,1013,20485,白馬村,20,長野県
2,2014,1004,20485,白馬村,20,長野県
3,2016,965,20485,白馬村,20,長野県
0,2009,306,20486,小谷村,20,長野県
1,2012,277,20486,小谷村,20,長野県
2,2014,272,20486,小谷村,20,長野県
3,2016,250,20486,小谷村,20,長野県
0,2009,670,20521,坂城町,20,長野県
1,2012,607,20521,坂城町,20,長野県
2,2014,583,20521,坂城町,20,長野県
3,2016,549,20521,坂城町,20,長野県
0,2009,425,20541,小布施町,20,長野県
1,2012,399,20541,小布施町,20,長野県
2,2014,393,20541,小布施町,20,長野県
3,2016,395,20541,小布施町,20,長野県
0,2009,282,20543,高山村,20,長野県
1,2012,270,20543,高山村,20,長野県
2,2014,265,20543,高山村,20,長野県
3,2016,255,20543,高山村,20,長野県
0,2009,850,20561,山ノ内町,20,長野県
1,2012,770,20561,山ノ内町,20,長野県
2,2014,783,20561,山ノ内町,20,長野県
3,2016,724,20561,山ノ内町,20,長野県
0,2009,223,20562,木島平村,20,長野県
1,2012,199,20562,木島平村,20,長野県
2,2014,192,20562,木島平村,20,長野県
3,2016,187,20562,木島平村,20,長野県
0,2009,466,20563,野沢温泉村,20,長野県
1,2012,444,20563,野沢温泉村,20,長野県
2,2014,419,20563,野沢温泉村,20,長野県
3,2016,397,20563,野沢温泉村,20,長野県
0,2009,523,20583,信濃町,20,長野県
1,2012,426,20583,信濃町,20,長野県
2,2014,459,20583,信濃町,20,長野県
3,2016,430,20583,信濃町,20,長野県
0,2009,125,20588,小川村,20,長野県
1,2012,115,20588,小川村,20,長野県
2,2014,113,20588,小川村,20,長野県
3,2016,104,20588,小川村,20,長野県
0,2009,386,20590,飯綱町,20,長野県
1,2012,349,20590,飯綱町,20,長野県
2,2014,320,20590,飯綱町,20,長野県
3,2016,298,20590,飯綱町,20,長野県
0,2009,101,20602,栄村,20,長野県
1,2012,80,20602,栄村,20,長野県
2,2014,80,20602,栄村,20,長野県
3,2016,80,20602,栄村,20,長野県
0,2009,19187,21201,岐阜市,21,岐阜県
1,2012,17435,21201,岐阜市,21,岐阜県
2,2014,17031,21201,岐阜市,21,岐阜県
3,2016,15944,21201,岐阜市,21,岐阜県
0,2009,6660,21202,大垣市,21,岐阜県
1,2012,6224,21202,大垣市,21,岐阜県
2,2014,6098,21202,大垣市,21,岐阜県
3,2016,5768,21202,大垣市,21,岐阜県
0,2009,5519,21203,高山市,21,岐阜県
1,2012,5206,21203,高山市,21,岐阜県
2,2014,5169,21203,高山市,21,岐阜県
3,2016,4935,21203,高山市,21,岐阜県
0,2009,4252,21204,多治見市,21,岐阜県
1,2012,3939,21204,多治見市,21,岐阜県
2,2014,3896,21204,多治見市,21,岐阜県
3,2016,3725,21204,多治見市,21,岐阜県
0,2009,4656,21205,関市,21,岐阜県
1,2012,4349,21205,関市,21,岐阜県
2,2014,4218,21205,関市,21,岐阜県
3,2016,4069,21205,関市,21,岐阜県
0,2009,3638,21206,中津川市,21,岐阜県
1,2012,3395,21206,中津川市,21,岐阜県
2,2014,3309,21206,中津川市,21,岐阜県
3,2016,3165,21206,中津川市,21,岐阜県
0,2009,1225,21207,美濃市,21,岐阜県
1,2012,1159,21207,美濃市,21,岐阜県
2,2014,1097,21207,美濃市,21,岐阜県
3,2016,1056,21207,美濃市,21,岐阜県
0,2009,1681,21208,瑞浪市,21,岐阜県
1,2012,1532,21208,瑞浪市,21,岐阜県
2,2014,1510,21208,瑞浪市,21,岐阜県
3,2016,1431,21208,瑞浪市,21,岐阜県
0,2009,2652,21209,羽島市,21,岐阜県
1,2012,2483,21209,羽島市,21,岐阜県
2,2014,2409,21209,羽島市,21,岐阜県
3,2016,2365,21209,羽島市,21,岐阜県
0,2009,2367,21210,恵那市,21,岐阜県
1,2012,2179,21210,恵那市,21,岐阜県
2,2014,2096,21210,恵那市,21,岐阜県
3,2016,2009,21210,恵那市,21,岐阜県
0,2009,2003,21211,美濃加茂市,21,岐阜県
1,2012,1873,21211,美濃加茂市,21,岐阜県
2,2014,1880,21211,美濃加茂市,21,岐阜県
3,2016,1788,21211,美濃加茂市,21,岐阜県
0,2009,3186,21212,土岐市,21,岐阜県
1,2012,2974,21212,土岐市,21,岐阜県
2,2014,2837,21212,土岐市,21,岐阜県
3,2016,2684,21212,土岐市,21,岐阜県
0,2009,4565,21213,各務原市,21,岐阜県
1,2012,4255,21213,各務原市,21,岐阜県
2,2014,4252,21213,各務原市,21,岐阜県
3,2016,4063,21213,各務原市,21,岐阜県
0,2009,2675,21214,可児市,21,岐阜県
1,2012,2575,21214,可児市,21,岐阜県
2,2014,2559,21214,可児市,21,岐阜県
3,2016,2471,21214,可児市,21,岐阜県
0,2009,1327,21215,山県市,21,岐阜県
1,2012,1237,21215,山県市,21,岐阜県
2,2014,1226,21215,山県市,21,岐阜県
3,2016,1157,21215,山県市,21,岐阜県
0,2009,1569,21216,瑞穂市,21,岐阜県
1,2012,1493,21216,瑞穂市,21,岐阜県
2,2014,1488,21216,瑞穂市,21,岐阜県
3,2016,1454,21216,瑞穂市,21,岐阜県
0,2009,1351,21217,飛騨市,21,岐阜県
1,2012,1246,21217,飛騨市,21,岐阜県
2,2014,1202,21217,飛騨市,21,岐阜県
3,2016,1138,21217,飛騨市,21,岐阜県
0,2009,1141,21218,本巣市,21,岐阜県
1,2012,1063,21218,本巣市,21,岐阜県
2,2014,1023,21218,本巣市,21,岐阜県
3,2016,977,21218,本巣市,21,岐阜県
0,2009,2683,21219,郡上市,21,岐阜県
1,2012,2551,21219,郡上市,21,岐阜県
2,2014,2458,21219,郡上市,21,岐阜県
3,2016,2373,21219,郡上市,21,岐阜県
0,2009,2130,21220,下呂市,21,岐阜県
1,2012,1951,21220,下呂市,21,岐阜県
2,2014,1874,21220,下呂市,21,岐阜県
3,2016,1782,21220,下呂市,21,岐阜県
0,2009,1492,21221,海津市,21,岐阜県
1,2012,1430,21221,海津市,21,岐阜県
2,2014,1384,21221,海津市,21,岐阜県
3,2016,1315,21221,海津市,21,岐阜県
0,2009,1176,21302,岐南町,21,岐阜県
1,2012,1126,21302,岐南町,21,岐阜県
2,2014,1116,21302,岐南町,21,岐阜県
3,2016,1068,21302,岐南町,21,岐阜県
0,2009,929,21303,笠松町,21,岐阜県
1,2012,848,21303,笠松町,21,岐阜県
2,2014,813,21303,笠松町,21,岐阜県
3,2016,747,21303,笠松町,21,岐阜県
0,2009,1045,21341,養老町,21,岐阜県
1,2012,975,21341,養老町,21,岐阜県
2,2014,965,21341,養老町,21,岐阜県
3,2016,921,21341,養老町,21,岐阜県
0,2009,809,21361,垂井町,21,岐阜県
1,2012,774,21361,垂井町,21,岐阜県
2,2014,754,21361,垂井町,21,岐阜県
3,2016,715,21361,垂井町,21,岐阜県
0,2009,327,21362,関ケ原町,21,岐阜県
1,2012,303,21362,関ケ原町,21,岐阜県
2,2014,301,21362,関ケ原町,21,岐阜県
3,2016,285,21362,関ケ原町,21,岐阜県
0,2009,623,21381,神戸町,21,岐阜県
1,2012,606,21381,神戸町,21,岐阜県
2,2014,606,21381,神戸町,21,岐阜県
3,2016,583,21381,神戸町,21,岐阜県
0,2009,350,21382,輪之内町,21,岐阜県
1,2012,336,21382,輪之内町,21,岐阜県
2,2014,335,21382,輪之内町,21,岐阜県
3,2016,329,21382,輪之内町,21,岐阜県
0,2009,440,21383,安八町,21,岐阜県
1,2012,374,21383,安八町,21,岐阜県
2,2014,371,21383,安八町,21,岐阜県
3,2016,364,21383,安八町,21,岐阜県
0,2009,1074,21401,揖斐川町,21,岐阜県
1,2012,974,21401,揖斐川町,21,岐阜県
2,2014,927,21401,揖斐川町,21,岐阜県
3,2016,853,21401,揖斐川町,21,岐阜県
0,2009,716,21403,大野町,21,岐阜県
1,2012,652,21403,大野町,21,岐阜県
2,2014,656,21403,大野町,21,岐阜県
3,2016,624,21403,大野町,21,岐阜県
0,2009,843,21404,池田町,21,岐阜県
1,2012,776,21404,池田町,21,岐阜県
2,2014,764,21404,池田町,21,岐阜県
3,2016,727,21404,池田町,21,岐阜県
0,2009,665,21421,北方町,21,岐阜県
1,2012,570,21421,北方町,21,岐阜県
2,2014,570,21421,北方町,21,岐阜県
3,2016,562,21421,北方町,21,岐阜県
0,2009,208,21501,坂祝町,21,岐阜県
1,2012,190,21501,坂祝町,21,岐阜県
2,2014,186,21501,坂祝町,21,岐阜県
3,2016,176,21501,坂祝町,21,岐阜県
0,2009,232,21502,富加町,21,岐阜県
1,2012,214,21502,富加町,21,岐阜県
2,2014,225,21502,富加町,21,岐阜県
3,2016,223,21502,富加町,21,岐阜県
0,2009,446,21503,川辺町,21,岐阜県
1,2012,414,21503,川辺町,21,岐阜県
2,2014,393,21503,川辺町,21,岐阜県
3,2016,379,21503,川辺町,21,岐阜県
0,2009,212,21504,七宗町,21,岐阜県
1,2012,197,21504,七宗町,21,岐阜県
2,2014,186,21504,七宗町,21,岐阜県
3,2016,170,21504,七宗町,21,岐阜県
0,2009,530,21505,八百津町,21,岐阜県
1,2012,484,21505,八百津町,21,岐阜県
2,2014,462,21505,八百津町,21,岐阜県
3,2016,428,21505,八百津町,21,岐阜県
0,2009,500,21506,白川町,21,岐阜県
1,2012,474,21506,白川町,21,岐阜県
2,2014,450,21506,白川町,21,岐阜県
3,2016,434,21506,白川町,21,岐阜県
0,2009,164,21507,東白川村,21,岐阜県
1,2012,156,21507,東白川村,21,岐阜県
2,2014,142,21507,東白川村,21,岐阜県
3,2016,137,21507,東白川村,21,岐阜県
0,2009,578,21521,御嵩町,21,岐阜県
1,2012,523,21521,御嵩町,21,岐阜県
2,2014,507,21521,御嵩町,21,岐阜県
3,2016,478,21521,御嵩町,21,岐阜県
0,2009,195,21604,白川村,21,岐阜県
1,2012,186,21604,白川村,21,岐阜県
2,2014,182,21604,白川村,21,岐阜県
3,2016,181,21604,白川村,21,岐阜県
0,2009,29890,22100,静岡市,22,静岡県
1,2012,27506,22100,静岡市,22,静岡県
2,2014,26786,22100,静岡市,22,静岡県
3,2016,25229,22100,静岡市,22,静岡県
0,2009,29890,22101,静岡市,22,静岡県
1,2012,27506,22101,静岡市,22,静岡県
2,2014,26786,22101,静岡市,22,静岡県
3,2016,25229,22101,静岡市,22,静岡県
0,2009,29890,22102,静岡市,22,静岡県
1,2012,27506,22102,静岡市,22,静岡県
2,2014,26786,22102,静岡市,22,静岡県
3,2016,25229,22102,静岡市,22,静岡県
0,2009,29890,22103,静岡市,22,静岡県
1,2012,27506,22103,静岡市,22,静岡県
2,2014,26786,22103,静岡市,22,静岡県
3,2016,25229,22103,静岡市,22,静岡県
0,2009,29748,22130,浜松市,22,静岡県
1,2012,27757,22130,浜松市,22,静岡県
2,2014,27707,22130,浜松市,22,静岡県
3,2016,26015,22130,浜松市,22,静岡県
0,2009,29748,22131,浜松市,22,静岡県
1,2012,27757,22131,浜松市,22,静岡県
2,2014,27707,22131,浜松市,22,静岡県
3,2016,26015,22131,浜松市,22,静岡県
0,2009,29748,22132,浜松市,22,静岡県
1,2012,27757,22132,浜松市,22,静岡県
2,2014,27707,22132,浜松市,22,静岡県
3,2016,26015,22132,浜松市,22,静岡県
0,2009,29748,22133,浜松市,22,静岡県
1,2012,27757,22133,浜松市,22,静岡県
2,2014,27707,22133,浜松市,22,静岡県
3,2016,26015,22133,浜松市,22,静岡県
0,2009,29748,22134,浜松市,22,静岡県
1,2012,27757,22134,浜松市,22,静岡県
2,2014,27707,22134,浜松市,22,静岡県
3,2016,26015,22134,浜松市,22,静岡県
0,2009,29748,22135,浜松市,22,静岡県
1,2012,27757,22135,浜松市,22,静岡県
2,2014,27707,22135,浜松市,22,静岡県
3,2016,26015,22135,浜松市,22,静岡県
0,2009,29748,22136,浜松市,22,静岡県
1,2012,27757,22136,浜松市,22,静岡県
2,2014,27707,22136,浜松市,22,静岡県
3,2016,26015,22136,浜松市,22,静岡県
0,2009,29748,22137,浜松市,22,静岡県
1,2012,27757,22137,浜松市,22,静岡県
2,2014,27707,22137,浜松市,22,静岡県
3,2016,26015,22137,浜松市,22,静岡県
0,2009,8810,22203,沼津市,22,静岡県
1,2012,7982,22203,沼津市,22,静岡県
2,2014,7998,22203,沼津市,22,静岡県
3,2016,7319,22203,沼津市,22,静岡県
0,2009,2486,22205,熱海市,22,静岡県
1,2012,2240,22205,熱海市,22,静岡県
2,2014,2240,22205,熱海市,22,静岡県
3,2016,2044,22205,熱海市,22,静岡県
0,2009,4590,22206,三島市,22,静岡県
1,2012,4364,22206,三島市,22,静岡県
2,2014,4290,22206,三島市,22,静岡県
3,2016,4052,22206,三島市,22,静岡県
0,2009,4938,22207,富士宮市,22,静岡県
1,2012,4707,22207,富士宮市,22,静岡県
2,2014,4577,22207,富士宮市,22,静岡県
3,2016,4320,22207,富士宮市,22,静岡県
0,2009,3887,22208,伊東市,22,静岡県
1,2012,3566,22208,伊東市,22,静岡県
2,2014,3515,22208,伊東市,22,静岡県
3,2016,3311,22208,伊東市,22,静岡県
0,2009,3910,22209,島田市,22,静岡県
1,2012,3651,22209,島田市,22,静岡県
2,2014,3555,22209,島田市,22,静岡県
3,2016,3380,22209,島田市,22,静岡県
0,2009,9835,22210,富士市,22,静岡県
1,2012,9368,22210,富士市,22,静岡県
2,2014,9269,22210,富士市,22,静岡県
3,2016,8717,22210,富士市,22,静岡県
0,2009,5778,22211,磐田市,22,静岡県
1,2012,5450,22211,磐田市,22,静岡県
2,2014,5247,22211,磐田市,22,静岡県
3,2016,4886,22211,磐田市,22,静岡県
0,2009,5515,22212,焼津市,22,静岡県
1,2012,5180,22212,焼津市,22,静岡県
2,2014,5008,22212,焼津市,22,静岡県
3,2016,4790,22212,焼津市,22,静岡県
0,2009,3769,22213,掛川市,22,静岡県
1,2012,3612,22213,掛川市,22,静岡県
2,2014,3563,22213,掛川市,22,静岡県
3,2016,3357,22213,掛川市,22,静岡県
0,2009,5056,22214,藤枝市,22,静岡県
1,2012,4752,22214,藤枝市,22,静岡県
2,2014,4707,22214,藤枝市,22,静岡県
3,2016,4463,22214,藤枝市,22,静岡県
0,2009,2707,22215,御殿場市,22,静岡県
1,2012,2629,22215,御殿場市,22,静岡県
2,2014,2602,22215,御殿場市,22,静岡県
3,2016,2471,22215,御殿場市,22,静岡県
0,2009,2742,22216,袋井市,22,静岡県
1,2012,2545,22216,袋井市,22,静岡県
2,2014,2513,22216,袋井市,22,静岡県
3,2016,2432,22216,袋井市,22,静岡県
0,2009,1959,22219,下田市,22,静岡県
1,2012,1722,22219,下田市,22,静岡県
2,2014,1697,22219,下田市,22,静岡県
3,2016,1586,22219,下田市,22,静岡県
0,2009,1530,22220,裾野市,22,静岡県
1,2012,1470,22220,裾野市,22,静岡県
2,2014,1392,22220,裾野市,22,静岡県
3,2016,1312,22220,裾野市,22,静岡県
0,2009,2032,22221,湖西市,22,静岡県
1,2012,1937,22221,湖西市,22,静岡県
2,2014,1857,22221,湖西市,22,静岡県
3,2016,1760,22221,湖西市,22,静岡県
0,2009,1715,22222,伊豆市,22,静岡県
1,2012,1529,22222,伊豆市,22,静岡県
2,2014,1464,22222,伊豆市,22,静岡県
3,2016,1379,22222,伊豆市,22,静岡県
0,2009,1377,22223,御前崎市,22,静岡県
1,2012,1338,22223,御前崎市,22,静岡県
2,2014,1275,22223,御前崎市,22,静岡県
3,2016,1245,22223,御前崎市,22,静岡県
0,2009,1467,22224,菊川市,22,静岡県
1,2012,1320,22224,菊川市,22,静岡県
2,2014,1341,22224,菊川市,22,静岡県
3,2016,1354,22224,菊川市,22,静岡県
0,2009,2150,22225,伊豆の国市,22,静岡県
1,2012,2005,22225,伊豆の国市,22,静岡県
2,2014,1986,22225,伊豆の国市,22,静岡県
3,2016,1864,22225,伊豆の国市,22,静岡県
0,2009,2298,22226,牧之原市,22,静岡県
1,2012,2150,22226,牧之原市,22,静岡県
2,2014,2055,22226,牧之原市,22,静岡県
3,2016,1929,22226,牧之原市,22,静岡県
0,2009,810,22301,東伊豆町,22,静岡県
1,2012,719,22301,東伊豆町,22,静岡県
2,2014,669,22301,東伊豆町,22,静岡県
3,2016,638,22301,東伊豆町,22,静岡県
0,2009,559,22302,河津町,22,静岡県
1,2012,503,22302,河津町,22,静岡県
2,2014,480,22302,河津町,22,静岡県
3,2016,444,22302,河津町,22,静岡県
0,2009,689,22304,南伊豆町,22,静岡県
1,2012,603,22304,南伊豆町,22,静岡県
2,2014,558,22304,南伊豆町,22,静岡県
3,2016,526,22304,南伊豆町,22,静岡県
0,2009,592,22305,松崎町,22,静岡県
1,2012,513,22305,松崎町,22,静岡県
2,2014,512,22305,松崎町,22,静岡県
3,2016,465,22305,松崎町,22,静岡県
0,2009,639,22306,西伊豆町,22,静岡県
1,2012,568,22306,西伊豆町,22,静岡県
2,2014,520,22306,西伊豆町,22,静岡県
3,2016,487,22306,西伊豆町,22,静岡県
0,2009,1178,22325,函南町,22,静岡県
1,2012,1088,22325,函南町,22,静岡県
2,2014,1104,22325,函南町,22,静岡県
3,2016,1039,22325,函南町,22,静岡県
0,2009,1160,22341,清水町,22,静岡県
1,2012,1129,22341,清水町,22,静岡県
2,2014,1142,22341,清水町,22,静岡県
3,2016,1113,22341,清水町,22,静岡県
0,2009,1164,22342,長泉町,22,静岡県
1,2012,1071,22342,長泉町,22,静岡県
2,2014,1058,22342,長泉町,22,静岡県
3,2016,997,22342,長泉町,22,静岡県
0,2009,623,22344,小山町,22,静岡県
1,2012,534,22344,小山町,22,静岡県
2,2014,532,22344,小山町,22,静岡県
3,2016,506,22344,小山町,22,静岡県
0,2009,1011,22424,吉田町,22,静岡県
1,2012,982,22424,吉田町,22,静岡県
2,2014,956,22424,吉田町,22,静岡県
3,2016,908,22424,吉田町,22,静岡県
0,2009,481,22429,川根本町,22,静岡県
1,2012,432,22429,川根本町,22,静岡県
2,2014,386,22429,川根本町,22,静岡県
3,2016,374,22429,川根本町,22,静岡県
0,2009,777,22461,森町,22,静岡県
1,2012,732,22461,森町,22,静岡県
2,2014,711,22461,森町,22,静岡県
3,2016,687,22461,森町,22,静岡県
0,2009,94280,23100,名古屋市,23,愛知県
1,2012,86568,23100,名古屋市,23,愛知県
2,2014,86370,23100,名古屋市,23,愛知県
3,2016,80744,23100,名古屋市,23,愛知県
0,2009,94280,23101,名古屋市,23,愛知県
1,2012,86568,23101,名古屋市,23,愛知県
2,2014,86370,23101,名古屋市,23,愛知県
3,2016,80744,23101,名古屋市,23,愛知県
0,2009,94280,23102,名古屋市,23,愛知県
1,2012,86568,23102,名古屋市,23,愛知県
2,2014,86370,23102,名古屋市,23,愛知県
3,2016,80744,23102,名古屋市,23,愛知県
0,2009,94280,23103,名古屋市,23,愛知県
1,2012,86568,23103,名古屋市,23,愛知県
2,2014,86370,23103,名古屋市,23,愛知県
3,2016,80744,23103,名古屋市,23,愛知県
0,2009,94280,23104,名古屋市,23,愛知県
1,2012,86568,23104,名古屋市,23,愛知県
2,2014,86370,23104,名古屋市,23,愛知県
3,2016,80744,23104,名古屋市,23,愛知県
0,2009,94280,23105,名古屋市,23,愛知県
1,2012,86568,23105,名古屋市,23,愛知県
2,2014,86370,23105,名古屋市,23,愛知県
3,2016,80744,23105,名古屋市,23,愛知県
0,2009,94280,23106,名古屋市,23,愛知県
1,2012,86568,23106,名古屋市,23,愛知県
2,2014,86370,23106,名古屋市,23,愛知県
3,2016,80744,23106,名古屋市,23,愛知県
0,2009,94280,23107,名古屋市,23,愛知県
1,2012,86568,23107,名古屋市,23,愛知県
2,2014,86370,23107,名古屋市,23,愛知県
3,2016,80744,23107,名古屋市,23,愛知県
0,2009,94280,23108,名古屋市,23,愛知県
1,2012,86568,23108,名古屋市,23,愛知県
2,2014,86370,23108,名古屋市,23,愛知県
3,2016,80744,23108,名古屋市,23,愛知県
0,2009,94280,23109,名古屋市,23,愛知県
1,2012,86568,23109,名古屋市,23,愛知県
2,2014,86370,23109,名古屋市,23,愛知県
3,2016,80744,23109,名古屋市,23,愛知県
0,2009,94280,23110,名古屋市,23,愛知県
1,2012,86568,23110,名古屋市,23,愛知県
2,2014,86370,23110,名古屋市,23,愛知県
3,2016,80744,23110,名古屋市,23,愛知県
0,2009,94280,23111,名古屋市,23,愛知県
1,2012,86568,23111,名古屋市,23,愛知県
2,2014,86370,23111,名古屋市,23,愛知県
3,2016,80744,23111,名古屋市,23,愛知県
0,2009,94280,23112,名古屋市,23,愛知県
1,2012,86568,23112,名古屋市,23,愛知県
2,2014,86370,23112,名古屋市,23,愛知県
3,2016,80744,23112,名古屋市,23,愛知県
0,2009,94280,23113,名古屋市,23,愛知県
1,2012,86568,23113,名古屋市,23,愛知県
2,2014,86370,23113,名古屋市,23,愛知県
3,2016,80744,23113,名古屋市,23,愛知県
0,2009,94280,23114,名古屋市,23,愛知県
1,2012,86568,23114,名古屋市,23,愛知県
2,2014,86370,23114,名古屋市,23,愛知県
3,2016,80744,23114,名古屋市,23,愛知県
0,2009,94280,23115,名古屋市,23,愛知県
1,2012,86568,23115,名古屋市,23,愛知県
2,2014,86370,23115,名古屋市,23,愛知県
3,2016,80744,23115,名古屋市,23,愛知県
0,2009,94280,23116,名古屋市,23,愛知県
1,2012,86568,23116,名古屋市,23,愛知県
2,2014,86370,23116,名古屋市,23,愛知県
3,2016,80744,23116,名古屋市,23,愛知県
0,2009,13056,23201,豊橋市,23,愛知県
1,2012,12319,23201,豊橋市,23,愛知県
2,2014,12011,23201,豊橋市,23,愛知県
3,2016,11440,23201,豊橋市,23,愛知県
0,2009,11435,23202,岡崎市,23,愛知県
1,2012,10760,23202,岡崎市,23,愛知県
2,2014,10570,23202,岡崎市,23,愛知県
3,2016,10015,23202,岡崎市,23,愛知県
0,2009,13530,23203,一宮市,23,愛知県
1,2012,12639,23203,一宮市,23,愛知県
2,2014,12841,23203,一宮市,23,愛知県
3,2016,12336,23203,一宮市,23,愛知県
0,2009,4524,23204,瀬戸市,23,愛知県
1,2012,4112,23204,瀬戸市,23,愛知県
2,2014,4024,23204,瀬戸市,23,愛知県
3,2016,3799,23204,瀬戸市,23,愛知県
0,2009,3844,23205,半田市,23,愛知県
1,2012,3599,23205,半田市,23,愛知県
2,2014,3546,23205,半田市,23,愛知県
3,2016,3403,23205,半田市,23,愛知県
0,2009,8555,23206,春日井市,23,愛知県
1,2012,8089,23206,春日井市,23,愛知県
2,2014,7971,23206,春日井市,23,愛知県
3,2016,7491,23206,春日井市,23,愛知県
0,2009,5884,23207,豊川市,23,愛知県
1,2012,5622,23207,豊川市,23,愛知県
2,2014,5403,23207,豊川市,23,愛知県
3,2016,5133,23207,豊川市,23,愛知県
0,2009,2403,23208,津島市,23,愛知県
1,2012,2278,23208,津島市,23,愛知県
2,2014,2144,23208,津島市,23,愛知県
3,2016,2032,23208,津島市,23,愛知県
0,2009,2916,23209,碧南市,23,愛知県
1,2012,2733,23209,碧南市,23,愛知県
2,2014,2630,23209,碧南市,23,愛知県
3,2016,2507,23209,碧南市,23,愛知県
0,2009,4062,23210,刈谷市,23,愛知県
1,2012,3791,23210,刈谷市,23,愛知県
2,2014,3750,23210,刈谷市,23,愛知県
3,2016,3594,23210,刈谷市,23,愛知県
0,2009,10470,23211,豊田市,23,愛知県
1,2012,9953,23211,豊田市,23,愛知県
2,2014,9931,23211,豊田市,23,愛知県
3,2016,9436,23211,豊田市,23,愛知県
0,2009,5141,23212,安城市,23,愛知県
1,2012,4921,23212,安城市,23,愛知県
2,2014,4942,23212,安城市,23,愛知県
3,2016,4716,23212,安城市,23,愛知県
0,2009,6554,23213,西尾市,23,愛知県
1,2012,6080,23213,西尾市,23,愛知県
2,2014,5882,23213,西尾市,23,愛知県
3,2016,5606,23213,西尾市,23,愛知県
0,2009,3591,23214,蒲郡市,23,愛知県
1,2012,3306,23214,蒲郡市,23,愛知県
2,2014,3173,23214,蒲郡市,23,愛知県
3,2016,3031,23214,蒲郡市,23,愛知県
0,2009,2178,23215,犬山市,23,愛知県
1,2012,2038,23215,犬山市,23,愛知県
2,2014,1949,23215,犬山市,23,愛知県
3,2016,1876,23215,犬山市,23,愛知県
0,2009,1950,23216,常滑市,23,愛知県
1,2012,1806,23216,常滑市,23,愛知県
2,2014,1797,23216,常滑市,23,愛知県
3,2016,1737,23216,常滑市,23,愛知県
0,2009,3154,23217,江南市,23,愛知県
1,2012,2927,23217,江南市,23,愛知県
2,2014,2790,23217,江南市,23,愛知県
3,2016,2619,23217,江南市,23,愛知県
0,2009,4509,23219,小牧市,23,愛知県
1,2012,4288,23219,小牧市,23,愛知県
2,2014,4293,23219,小牧市,23,愛知県
3,2016,4024,23219,小牧市,23,愛知県
0,2009,3970,23220,稲沢市,23,愛知県
1,2012,3781,23220,稲沢市,23,愛知県
2,2014,3688,23220,稲沢市,23,愛知県
3,2016,3498,23220,稲沢市,23,愛知県
0,2009,1875,23221,新城市,23,愛知県
1,2012,1783,23221,新城市,23,愛知県
2,2014,1675,23221,新城市,23,愛知県
3,2016,1558,23221,新城市,23,愛知県
0,2009,2898,23222,東海市,23,愛知県
1,2012,2704,23222,東海市,23,愛知県
2,2014,2724,23222,東海市,23,愛知県
3,2016,2641,23222,東海市,23,愛知県
0,2009,2307,23223,大府市,23,愛知県
1,2012,2258,23223,大府市,23,愛知県
2,2014,2265,23223,大府市,23,愛知県
3,2016,2191,23223,大府市,23,愛知県
0,2009,1692,23224,知多市,23,愛知県
1,2012,1659,23224,知多市,23,愛知県
2,2014,1652,23224,知多市,23,愛知県
3,2016,1553,23224,知多市,23,愛知県
0,2009,1731,23225,知立市,23,愛知県
1,2012,1620,23225,知立市,23,愛知県
2,2014,1544,23225,知立市,23,愛知県
3,2016,1463,23225,知立市,23,愛知県
0,2009,2228,23226,尾張旭市,23,愛知県
1,2012,2041,23226,尾張旭市,23,愛知県
2,2014,2018,23226,尾張旭市,23,愛知県
3,2016,1874,23226,尾張旭市,23,愛知県
0,2009,1289,23227,高浜市,23,愛知県
1,2012,1212,23227,高浜市,23,愛知県
2,2014,1208,23227,高浜市,23,愛知県
3,2016,1154,23227,高浜市,23,愛知県
0,2009,1367,23228,岩倉市,23,愛知県
1,2012,1275,23228,岩倉市,23,愛知県
2,2014,1281,23228,岩倉市,23,愛知県
